Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
307,0,0.15688402686421124,43,0,2.2216645914549566,4151.419234292973,8,0,2,0,2.0
308,0,0.2006788793504521,59,0,1.070106424506929,14211.883322718902,5,0,1,0,0.0
309,0,0.12925582087181164,49,0,0.12862107276458706,4333.068001915582,5,0,2,0,0.0
310,0,0.2540328620890523,48,0,0.346035827880165,1733.7097446103433,9,0,0,0,1.0
311,0,0.4895259744530862,67,1,0.4695613026605314,3212.528261846443,9,0,1,0,0.0
312,0,0.4171355201286698,63,0,0.21978702866618913,,4,0,1,0,1.0
313,0,0.11732242351260282,63,0,0.9008169613995926,,8,0,1,0,1.0
314,0,0.10195761068732627,70,0,2.4417352506124606,15771.745463458707,10,0,0,0,1.0
315,0,0.23202417721523136,52,0,9.067402813643595,,4,0,3,0,0.0
316,0,0.1963408713171322,61,0,0.466153238518065,3865.502047635106,8,0,1,0,1.0
317,0,0.3767718534493884,47,0,0.47693642504395956,11389.427168530781,8,0,2,0,0.0
318,0,0.08959011259840992,56,0,3.026666378289963,2222.922949266519,3,0,1,0,1.0
319,0,0.09805934245483892,50,0,0.46050267815619983,,9,0,2,0,0.0
320,0,0.11052989429119225,53,0,3.841345195950909,9410.5010357518,8,0,2,0,2.0
321,0,0.13670159682957492,60,0,1.0301321880604462,4420.7205659063875,6,0,1,0,0.0
322,0,0.06610379627839837,40,0,0.6776311593000209,10909.949165174432,6,0,0,0,0.0
323,1,0.2143227127006977,81,0,0.7613426374413799,,8,1,3,0,0.0
324,0,0.1639313058205008,37,0,8.165684215648762,,4,0,0,0,2.0
325,1,0.2897956324000376,35,1,0.9275760237636401,9745.642188966458,7,0,2,0,1.0
326,0,0.03343375517988306,68,1,0.21789944605104739,4630.082426411017,5,0,0,0,0.0
327,1,0.027847502354292748,63,0,9.053153647631438,7489.418392607962,8,0,0,0,0.0
328,1,0.3590632357350013,60,0,2.57197168293999,17581.818619405432,12,0,2,0,2.0
329,0,0.41428847920320194,60,0,1.302399775383127,2964.376934820763,6,0,1,0,0.0
330,0,0.279561413887585,51,0,0.03077377405831808,4445.4409599324945,8,0,2,0,0.0
331,0,0.02897123610825141,39,0,0.4627825117173612,,8,0,0,0,1.0
332,1,0.06609925563669419,53,0,0.9134255484680776,7848.770792703561,10,0,2,0,2.0
333,0,0.3939333364874461,42,0,0.2061759860490381,3011.3750451370292,6,0,0,0,0.0
334,0,0.06495747019833698,65,0,0.5647183833370357,2518.673385392937,10,0,0,0,0.0
335,1,0.007353619415066614,49,1,0.28975256357012896,3395.966055439487,8,0,1,0,0.0
336,0,0.4476428181113641,40,0,1.4536993081380618,2931.0315551021686,10,0,1,0,0.0
337,0,0.06090212104939636,47,0,2.724765005891862,5803.077641479721,8,0,0,0,1.0
338,0,0.44877928949811124,57,2,2.5129137108732773,5192.155225749971,11,0,4,0,2.0
339,0,0.024629615547071358,44,0,2.4956024963740155,5975.75917910467,8,0,1,0,0.0
340,0,0.6194753004208681,40,0,0.4515445159149058,,13,0,2,0,2.0
341,0,0.12772898933387555,55,0,7.887923713191432,4677.019208508545,2,0,1,0,0.0
342,0,0.05060719806380574,55,0,1.3787783301747554,1165.6220339526133,5,0,1,0,0.0
343,0,0.13490155631803089,44,1,0.0944290865965608,5439.837250162709,8,0,2,0,0.0
344,0,0.1757814731010706,45,0,1.966370113408555,11190.36536129,7,0,0,0,1.0
345,1,0.29195817590770956,55,0,0.3760039131778408,1812.8905936514393,10,0,2,0,1.0
346,0,0.1009522861465058,31,1,0.7473416404835832,6893.951841279197,12,0,1,0,0.0
347,1,0.11171032889806952,32,0,1.372752693092059,,6,0,2,0,0.0
348,0,0.25480060157387013,41,0,1.6153672935339836,,12,0,2,0,0.0
349,0,0.27547138071511157,49,0,3.585801163260997,,7,0,2,0,3.0
350,1,0.32693047839133516,56,0,1.2685120671074703,6524.325654379511,6,0,2,0,1.0
351,0,0.4421363584734642,72,0,4.913675221816826,,8,0,1,0,0.0
352,0,0.7492340959934995,64,0,0.6107770290948973,,8,0,1,0,0.0
353,0,0.06967248266475497,49,0,3.636015566296481,6267.84161534915,8,0,0,1,1.0
354,0,0.21618680076438343,51,0,0.212685005247003,2999.5075380683293,7,0,1,0,0.0
355,1,0.08544933179992299,37,2,0.20985530489636745,5266.390733624815,13,0,3,0,3.0
356,0,0.12046060187249652,51,0,1.8150901333245486,3796.304110477233,5,0,0,0,
357,0,0.48858251972082456,47,1,0.23260098682341063,5506.474906709336,6,0,0,0,0.0
358,1,0.2449438598159158,56,0,2.90779962879075,,9,0,3,0,1.0
359,0,0.3416214753885985,40,0,1.6148805506379023,3060.1906138603536,7,0,0,0,0.0
360,0,0.4307207218816763,59,1,3.386745636400782,5650.4504629826515,5,0,0,0,1.0
361,1,0.1752041402629768,73,2,2.3340634335027466,5110.501094988404,10,0,0,0,2.0
362,0,0.16709662634287134,50,0,3.8507781797051566,10350.282484734176,7,0,1,0,1.0
363,0,0.3910138403215033,57,0,3.640334173426933,3675.817679080713,4,0,2,0,2.0
364,0,0.10925170520581248,61,0,1.324090154531138,1228.319564773992,2,0,2,0,0.0
365,0,0.1890459080148429,46,0,0.9083915026557603,3809.6417738000414,10,0,0,0,2.0
366,1,0.07069019556304824,55,1,3.8489623899490613,1574.1936765300843,7,0,0,0,1.0
367,1,0.2553657312168959,52,0,8.557247812320965,6574.608962330907,5,0,1,0,0.0
368,0,0.0673882199646698,53,0,0.7331855404139173,1522.747351086179,9,0,0,0,1.0
369,0,0.14178636999879252,41,0,3.909088779389377,2460.5501848798613,8,2,0,0,1.0
370,0,0.11338314844634424,52,1,0.7700078026553533,3813.7410116757965,13,0,1,0,1.0
371,0,0.39995181964209015,58,1,0.666302668594266,14483.501070239754,10,0,0,0,1.0
372,0,0.06348278499320122,72,0,2.0868129716846715,,8,0,0,0,0.0
373,0,0.19835843275058332,65,0,2.658323962336291,4957.632009118977,12,0,1,0,1.0
374,0,0.2373527188008728,82,0,2.0296563387758306,,7,0,1,1,1.0
375,0,0.39656440691334655,41,0,1.2174098522596828,13888.86039317187,4,0,1,0,0.0
376,0,0.05267957460378132,64,0,1.2607857064424712,8471.444584768973,9,0,2,0,0.0
377,0,0.18050343766663104,54,0,0.2150900072594238,10569.574960079199,9,0,0,0,2.0
378,0,0.03650350776964877,82,0,1.1621724537151017,,7,0,2,0,
379,0,0.6359270155320383,40,0,5.124711030146452,,14,0,0,0,0.0
380,0,0.08101462400320811,40,0,4.0328004410049925,6321.959414447828,6,0,0,0,0.0
381,0,0.07851532073072733,43,0,0.4894638214498819,8902.279678035506,7,0,1,1,1.0
382,1,0.33260862053875234,22,0,2.0836195557524997,,10,0,2,0,1.0
383,0,0.004937219439988009,44,0,1.8266316934413365,3275.3109374427395,7,0,2,0,
384,1,0.46407580866358855,41,3,7.67332436686579,2801.094166023652,7,0,4,0,1.0
385,0,0.31755893324603773,54,0,3.102841634811009,8440.8314027865,9,0,1,0,0.0
386,1,0.44980402805675984,56,0,1.5194207130385389,4682.105663251478,9,0,0,0,1.0
387,0,0.22587821234593103,78,0,2.3188077213231106,,7,0,4,0,2.0
388,1,0.6545697581896993,65,1,0.44631868521103846,2003.8609194872768,5,0,0,0,0.0
389,0,0.22653485900047618,43,0,1.453179720830437,4688.293906999782,6,0,2,1,3.0
390,0,0.2564863627391864,39,0,10.0,3303.336018464624,8,0,1,0,0.0
391,0,0.051947532124686,58,0,1.1024078606209378,5827.46692772017,14,0,0,0,0.0
392,0,0.44899319541657234,33,0,0.6461566786043567,2208.1778694049553,7,0,3,0,0.0
393,0,0.3069056163279864,77,0,4.696150599392326,5566.570207843721,4,0,1,0,0.0
394,0,0.2673275123783697,68,0,0.6829494434453901,3614.5927066456325,4,0,1,0,1.0
395,0,0.4304226800445172,45,1,0.34302776813139313,2049.7890245555336,8,0,1,0,0.0
396,0,0.4514245351239334,28,0,6.457986196855529,1940.8885710024956,11,1,0,0,1.0
397,0,0.5950828811793853,70,1,0.5932400291510292,,8,1,2,0,0.0
398,0,0.13865255372352375,50,0,0.9389759374537789,4253.598713717901,6,0,0,0,0.0
399,0,0.2595480382903415,69,0,0.767383169313346,5349.170622572804,5,0,0,0,5.0
400,0,0.3516209758677729,29,0,10.0,5936.509080229076,7,0,0,0,0.0
401,0,0.2344778576924186,43,0,0.09020793092323875,6095.384000110204,8,0,0,0,1.0
402,1,0.19957414609118343,52,0,2.063914314177475,2890.0633963366904,9,0,0,0,1.0
403,0,0.07857834978905172,52,1,3540.2989459506784,10310.128449539563,9,0,6,0,
404,0,0.279066772762765,45,0,3.6642391879558667,3606.316361156566,6,0,2,0,1.0
405,0,0.0516721887011191,60,1,0.526419491613588,6735.213793827375,7,0,0,1,2.0
406,0,0.14415730739993096,37,0,0.7302494626372225,4381.258086793529,4,0,1,0,0.0
407,1,0.14978820508475066,50,1,0.747608405989188,6392.846195382762,9,0,2,2,0.0
408,0,0.41561117269637665,53,96,1.1319646760855104,4230.055335776285,16,0,2,0,4.0
409,0,0.11256413619880354,59,0,0.32619187616890366,6473.967494878628,6,0,1,0,1.0
410,0,0.6155340484891356,61,0,3.630479904845711,4889.414255210935,14,0,4,0,2.0
411,0,0.11003445517818868,36,0,0.4845609390383454,8687.9162244679,8,0,1,1,1.0
412,0,0.20940481641277484,30,1,0.6076809116444614,,8,0,0,0,2.0
413,0,0.31136063831450667,69,0,0.2995460057240303,1423.7878012283327,9,0,2,0,1.0
414,0,0.15743714254717317,56,0,3.4241147041656905,2486.5458222443012,11,0,2,0,0.0
415,0,0.0699416555293537,41,0,0.8102767366289989,10386.299809328038,13,1,1,0,0.0
416,0,0.20702001736051723,73,0,6.402615874231934,4410.788832724493,5,0,0,0,1.0
417,0,0.10182889117156808,53,0,0.025455296140422447,5241.922539534341,10,0,2,0,0.0
418,0,0.07031926358157874,68,0,2.6605326632361597,2350.666937740573,8,0,1,0,2.0
419,0,0.4127533261218842,52,2,0.24060494249584408,,9,0,1,1,2.0
420,0,0.151071658205569,80,0,0.41819711739123633,2401.9379007178036,8,0,1,0,0.0
421,0,0.608105807091216,76,0,0.9962671600360771,2662.319748050181,10,0,1,0,0.0
422,0,0.2508679946937025,48,0,2.228111234432932,3708.050041049251,4,0,2,0,0.0
423,0,0.22067676619137486,65,1,10.0,,9,0,1,0,0.0
424,0,0.019966959073256237,61,0,0.4090759147716948,7232.162030274932,6,0,2,0,0.0
425,0,0.39750691388459586,71,0,0.45115047647648193,,13,0,2,0,1.0
426,0,0.2400159781010167,38,0,0.4683904121602713,1617.0214413872466,4,0,2,0,0.0
427,0,0.11565653051112597,61,0,0.6252767703259556,4891.894103629613,8,0,1,0,1.0
428,0,0.07529766746003835,66,0,3.4957898426048724,,9,0,2,0,0.0
429,1,0.24026794239500468,27,0,1.1093593706415301,1681.5517532680233,9,0,2,0,1.0
430,0,0.46898234091890084,35,0,7.302706360024766,,8,0,0,0,1.0
431,0,0.0942583243043571,23,1,5.164850262741002,4124.5035821029205,5,0,2,0,0.0
432,0,0.20318133514835235,48,0,2.316818588245078,7030.885735108805,9,0,1,0,1.0
433,0,0.4209078713509414,62,0,0.6615676045040043,5202.387601722305,4,0,0,0,1.0
434,0,0.04321580194178978,73,0,0.1147042822898868,3345.848587741013,5,0,1,0,2.0
435,0,0.1483118454814501,53,0,0.8901951474120047,9395.947096356922,10,2,2,0,0.0
436,0,0.38326637697144234,74,0,0.4030582130949196,1038.0887379822402,14,0,3,0,2.0
437,1,0.18228456132867182,32,1,0.9282424091368203,4698.574341552627,4,0,0,0,0.0
438,0,0.5057033778446707,28,0,0.6839341941053317,1430.4213748935242,7,0,2,0,1.0
439,0,0.35794220902319673,51,0,0.6373870264174915,2595.31898287553,11,0,0,0,2.0
440,0,0.6207082837136696,57,0,0.9849511654229104,7096.589475842138,10,0,2,0,0.0
441,0,0.14835401504333046,51,0,0.12282885296378139,,8,0,0,0,0.0
442,0,33810.180197718946,23,0,0.5477226745800089,1814.1957343244528,8,0,2,0,1.0
443,1,0.3528508939896607,50,0,4.586513949373321,,5,0,2,0,0.0
444,1,0.1109242501242058,33,0,3.354265686891685,1897.8893210459128,10,0,0,0,1.0
445,0,0.02249110194601614,61,0,0.9764814283616946,15605.28054073351,9,0,0,0,2.0
446,0,0.22307717333603536,57,0,0.13653128865263403,4356.649095587358,8,0,2,0,1.0
447,0,0.14705283751846315,38,0,0.6976986503697692,,10,0,0,0,2.0
448,1,0.48685237123490305,44,0,0.5210463548997009,7308.186765004846,7,0,3,0,1.0
449,0,0.06694246489361326,37,0,1.2357483981837127,12526.677547106105,12,0,2,1,2.0
450,0,0.05273203352429542,51,0,1.2041339936728614,2203.390172016673,4,0,1,0,0.0
451,0,0.4743284696164824,65,0,1.809815272404378,3438.6187624429535,8,0,0,0,1.0
452,0,0.04212690588708719,38,0,0.18774224030242398,8891.124529621422,6,0,0,1,2.0
453,0,0.028729919789054453,59,0,0.10460762203643793,6012.500627012897,8,0,1,0,1.0
454,0,0.02094407838583132,44,0,0.5921830763992371,,5,0,1,0,1.0
455,0,0.15160579279319442,40,1,0.28556838334141277,7048.55822713259,7,0,1,0,2.0
456,0,0.20999136619428516,50,1,1.259076409610943,17426.665400346752,7,0,2,0,2.0
457,0,0.2195021350483611,37,0,1.0827763887460455,,9,0,2,0,0.0
458,0,42725.11910184763,44,0,0.2235767570126154,5740.306033491614,2,0,1,1,0.0
459,0,0.13326723638818894,35,0,1.4046991130945103,6156.138298877759,10,1,1,0,0.0
460,0,0.008724945014047728,79,0,2.29320717781489,4448.2133661630105,13,0,2,1,1.0
461,0,0.11891383470000567,52,1,6.881590332498424,8898.704747680447,12,0,2,0,0.0
462,1,0.18988849301036437,42,0,0.2562905152966044,,13,0,0,0,0.0
463,0,0.37069696704306676,54,0,0.7829304965273586,8533.253671642726,8,0,2,0,1.0
464,0,0.24789872216017889,50,0,0.488598439325874,9519.997808034545,9,0,2,0,0.0
465,0,0.005179948333042333,48,0,9.72647889779489,6633.7018587200755,8,0,0,0,1.0
466,0,0.1714035339988707,60,0,0.12125581332962311,,15,0,4,0,1.0
467,0,0.3142527408474907,62,1,2.4565008997378865,2423.0179977859193,9,0,1,0,3.0
468,0,0.17394599727537788,44,0,0.6110250336047497,3343.4299444857384,6,0,1,0,
469,0,0.8397102523152686,43,0,0.2980213283507342,,5,1,0,0,0.0
470,0,0.10914711409846067,48,0,0.7867286150964993,13313.60637890402,6,0,1,0,0.0
471,0,0.5541219643471955,19,0,1.2815819507218658,1263.573178120685,1,1,3,0,0.0
472,0,0.12278207503333098,30,0,0.10569848908599534,3302.7006677384397,7,0,1,0,1.0
473,0,0.3547687246426713,71,0,0.7265861218515409,4996.707236075761,11,0,2,0,4.0
474,0,0.353086611561051,75,0,0.6855310909792468,,7,0,2,0,0.0
475,1,0.2777872368429329,48,0,0.14866931899822358,2763.4529595492963,8,0,2,0,0.0
476,0,0.2744247855931915,60,0,2.696395443728564,6853.014528854007,7,0,1,0,1.0
477,1,0.6059621436842629,56,0,0.29718626519283126,14867.950147722098,5,0,0,0,1.0
478,1,0.3861646296105384,95,0,4.537971565002677,1185.2671966707937,9,0,3,0,1.0
479,0,0.007735081010653556,67,0,0.49881908140878617,4361.916027733584,8,0,1,0,0.0
480,0,0.5276351335278054,50,0,0.07582865964474646,6797.40526218052,10,0,1,0,0.0
481,1,0.18936421642911674,38,0,6.093768537781027,8485.802743337897,5,0,0,0,0.0
482,0,0.3849680405285128,29,0,0.22379846441111526,,6,0,0,0,1.0
483,0,0.005813539901360232,54,1,0.48302786938292896,16864.76452339889,8,0,1,0,1.0
484,0,0.12492837126066453,41,0,0.4219184285828758,5015.230268670423,8,0,1,0,1.0
485,0,0.31231251762674217,32,0,0.5169492828547642,12312.803725961263,4,0,3,0,0.0
486,0,0.25169202367826465,42,0,1.2104289125534324,3126.1035341355278,5,0,0,0,0.0
487,0,0.3297707708316443,36,0,4.019853096735141,5118.3533890775025,13,0,1,0,1.0
488,0,0.06784786229010942,75,0,0.0885616545303426,2102.9564078655417,2,1,3,0,0.0
489,1,0.12860612654510412,64,0,0.7917257563251303,9233.607612437772,9,0,0,0,0.0
490,0,0.07924972238375855,51,0,3.4500322606580123,4517.391462424935,6,0,2,0,0.0
491,0,0.029420900854967246,72,0,1.0561256591790305,,12,0,1,0,3.0
492,0,0.005762976102605536,53,0,1.424243457191909,3946.7272024088716,9,0,1,0,0.0
493,1,0.28713684409946516,39,0,3.56392143515478,7409.364492828636,8,0,0,0,0.0
494,1,0.45866368764720244,73,1,0.15882729846688243,,8,0,1,0,0.0
495,0,0.08555262044408543,59,1,1.2226304090987314,2449.756716009187,12,0,2,0,1.0
496,1,0.18646411834599913,37,0,2.6663374438428287,2551.056324278548,7,0,3,0,0.0
497,0,0.08108236688682295,49,0,1.7083216222764812,4820.157528447222,9,0,1,0,2.0
498,0,0.35511944344662105,39,0,0.4896410484550184,7798.617631065302,4,0,2,0,0.0
499,0,0.3248974249604285,32,0,0.1161860887755975,18106.51119652715,5,0,0,0,2.0
500,1,0.04431343427246703,64,0,1.4165986923195348,6075.949787841787,11,0,2,0,0.0
501,0,0.1016241092667796,78,0,0.5037686263274944,,11,0,0,0,1.0
502,0,0.18290333194135533,32,0,2.0408151745141314,1589.2291171515317,5,0,2,1,0.0
503,0,0.21630419316258018,59,0,0.3845514638455882,,6,1,0,0,0.0
504,0,0.25721856320049075,42,0,5.233612500102182,7509.921919178134,3,0,5,0,0.0
505,0,0.07070826662721452,45,0,3.4566584581279463,,12,0,1,0,1.0
506,1,0.016019191367721505,43,0,0.22160799245845736,4379.600401960508,5,0,0,0,2.0
507,0,0.4671519839641059,39,0,7.245147118811153,2264.1623395456004,9,0,0,0,0.0
508,0,0.2411933818749749,52,0,0.20051028678534902,,12,0,1,0,1.0
509,1,0.17345781146246908,40,0,2.070662657751601,18719.198660036836,9,0,0,0,1.0
510,0,0.05086860232211578,55,1,0.7401533843559814,2459.4595094972333,7,0,1,0,1.0
511,1,0.009790234473109786,51,0,0.8552000733147,2426.51795773952,13,0,3,0,0.0
512,0,0.7237873983171422,48,0,3.7115583131416607,3006.2407584801053,5,0,3,0,2.0
513,0,0.1241088374215579,39,0,1.5437042549971687,2124.461150414546,10,0,4,0,0.0
514,0,0.3980439137843186,43,1,0.22265396445646224,4967.7117589339305,8,0,1,0,0.0
515,0,0.20069023156429672,62,0,0.534327709267817,10532.672365904487,11,0,1,1,0.0
516,0,0.0856296100754853,59,1,1.7718547621885492,3205.6026038703208,8,0,3,0,0.0
517,0,0.28783219189172804,38,2,3.6170259292289524,,10,0,3,0,0.0
518,0,0.28002753261085733,53,0,2.770620610575617,6028.797915050021,7,0,1,0,1.0
519,0,0.13187839738712429,62,0,0.7778513411143476,4726.583724821993,8,0,1,1,2.0
520,0,0.044794754166361445,28,0,0.6530039173664683,9916.022726526839,7,0,0,0,0.0
521,0,0.009577843387697783,59,0,10.0,3575.4423812816212,9,0,1,0,1.0
522,0,0.16330258312790785,42,0,2.948403060940285,4096.508294107794,10,0,0,0,0.0
523,0,0.11500855217951902,59,0,0.7915066038759151,4426.341807545516,9,0,2,0,1.0
524,0,0.029848352114727517,41,0,1.041869452991138,5230.713003915255,4,0,0,0,0.0
525,1,0.10685584230497004,26,1,0.28309448339360904,3733.893589043375,8,0,0,1,1.0
526,0,0.43728998002079533,29,1,0.6649963339128772,,7,0,1,0,0.0
527,0,0.02253569563433342,52,2,0.49757147902724064,1345.7888431334325,9,0,1,0,1.0
528,0,0.1487105049577546,55,0,0.6347981700296185,3308.429728748222,6,0,1,0,2.0
529,0,0.0985833164694288,39,0,3.8064951870699986,8108.403626978117,5,0,3,0,0.0
530,0,0.3172094504042835,60,0,0.21596132757041822,8912.159538625941,8,0,0,0,1.0
531,0,0.31773093091838533,28,0,0.7938145132728999,3534.124507156407,2,0,0,0,0.0
532,0,0.23092235690597032,51,0,0.32118304147285814,12205.478639446686,8,0,2,0,1.0
533,0,0.2852122253132116,35,0,1.3580447668216582,4817.002616496508,6,0,0,0,0.0
534,0,0.10411140001001884,42,0,5.059336411278132,1926.591271376049,4,0,0,0,1.0
535,0,0.7564589764939266,52,0,2.3529032662833025,1545.8530308295676,4,0,1,0,0.0
536,0,0.030762108749810824,39,0,1.306762886288479,,11,0,2,0,2.0
537,0,0.2085866739984847,46,0,3.361557673137619,,13,1,0,0,0.0
538,0,0.29652886045654436,66,0,2.946788654690992,2100.9708656438156,13,1,0,0,1.0
539,1,0.11825961268770888,43,0,0.5966585020982734,1010.8094050132368,10,0,1,0,
540,0,0.22690792176105984,63,0,0.1285965759591603,3725.657861696889,10,0,1,0,0.0
541,0,0.025178933952468695,36,1,4.043105921886186,6524.539149695618,6,0,1,0,0.0
542,0,0.19128363660871275,59,0,0.2439121865819795,,3,0,0,0,0.0
543,0,0.5773394712932377,72,0,0.247633717866181,,13,0,1,0,0.0
544,1,0.19844849062108041,18,0,0.7261521438964131,,6,0,3,0,0.0
545,0,0.3384665403718076,40,0,0.4970521288601481,11733.865340398255,7,0,1,0,0.0
546,0,0.14514387631410058,60,0,0.24412972967315422,1853.651705983407,4,0,1,0,0.0
547,0,0.3604247059286589,49,0,0.9011162736785171,3136.3321113101574,8,0,2,0,2.0
548,1,0.4805408979660529,57,0,0.7032697395580728,11470.461190545673,13,0,2,0,0.0
549,1,0.3233933556319484,43,0,1.7870769445222232,6946.015067922797,9,0,2,0,0.0
550,0,0.25746724185794806,53,0,1.0170532661557805,5571.332150829084,5,0,1,0,0.0
551,0,0.1858165754012008,49,0,1.4709535698746747,3121.5585933112775,11,0,0,0,0.0
552,1,0.4487946289788407,68,1,0.8340103115943756,,11,0,2,0,1.0
553,0,0.24863475691049874,55,1,1.4900398444396163,3372.8712112707512,8,0,1,0,1.0
554,0,0.4187973806208011,56,0,0.6077715369513373,2693.0501318435036,8,0,1,0,1.0
555,1,0.09705950014022129,46,1,0.8578217794747537,2307.5918424316146,3,0,1,0,1.0
556,0,0.13281455055732097,45,0,0.35984936601304773,8508.891184295424,10,0,1,0,2.0
557,0,0.02883260800612481,45,0,0.35070143147391575,4711.283746179705,9,0,2,0,
558,1,0.3576034567499275,57,0,1.060452579295341,6125.15671165462,10,0,1,0,0.0
559,0,0.18315110850247177,46,0,9.003978398876905,5465.283255286552,6,0,2,0,2.0
560,0,0.2826779246254652,56,1,1.6706622562204223,,9,0,1,1,0.0
561,0,0.6340980765806548,81,0,0.5551266611758524,4112.131750076098,4,0,1,0,0.0
562,0,0.020195364051753272,64,1,0.1713581716543169,3508.134817730753,6,0,1,0,2.0
563,1,0.29716341395947904,47,0,2.338731653660504,2777.4923560872903,13,0,2,0,0.0
564,0,0.5893915294786605,68,0,3.9708554061819252,1826.6182886636605,10,0,3,0,0.0
565,0,0.48209914207991383,46,0,1.8492762038960018,2240.774357816465,7,0,1,0,2.0
566,0,0.04047819656191094,23,0,1.7289589631508293,3805.518751732689,6,0,0,0,3.0
567,0,0.16824237834242117,37,0,0.18385397676050283,1600.181534565264,5,0,1,0,1.0
568,0,0.26202066360537835,25,0,1.1622437956193334,1867.582078611322,8,0,0,0,0.0
569,0,0.2723863680257898,47,0,0.49225455449884725,10193.422362598003,10,0,0,0,0.0
570,0,0.2548100472656291,52,0,2.0854334776764585,5749.830409736976,9,0,2,0,1.0
571,0,0.1175275401062812,75,0,0.27571033943743256,3582.1350713018924,5,0,3,0,0.0
572,0,0.09070637877465278,56,0,0.9176233632789808,,9,0,0,0,1.0
573,0,0.04971431717418991,48,0,2.4580646143293325,1550.3332656533669,6,0,1,0,1.0
574,0,0.14731330345981453,63,0,0.4207734903751314,9729.598337770281,10,0,0,0,2.0
575,1,0.545502800433391,21,0,0.6394400635108388,,8,96,3,1,0.0
576,0,0.19729513157218573,55,0,2.840570100366296,8514.559981222195,6,0,1,0,0.0
577,1,0.27894452539281495,62,1,8.295752637070404,,10,0,1,0,1.0
578,1,0.02965082742531866,31,0,2.3795991999047907,1325.3454963972051,10,0,0,0,0.0
579,0,0.44652028461957843,68,0,1.0926765261873874,,6,0,2,0,2.0
580,0,0.2875263378245095,56,0,0.475962044365553,6216.044793902057,9,0,1,1,1.0
581,0,0.22330615868831066,46,0,0.7606617565819512,,4,1,0,0,0.0
582,0,0.049749063656289484,60,2,2.2037125090261322,19164.862546174423,8,0,1,0,1.0
583,0,0.14879060796344012,83,0,0.5383569342574788,6110.997622980496,5,0,0,1,1.0
584,1,0.37276971636643996,54,0,0.5792264331998513,7866.6801639112255,10,0,1,1,0.0
585,0,0.05490599970350938,55,2,0.21404118134052666,2173.57689298213,8,0,2,0,0.0
586,0,0.23746567997009307,45,0,10.0,7969.940175154372,9,0,0,1,2.0
587,1,0.5500557426344714,40,0,3.194296729512768,10537.052370017067,5,0,1,0,2.0
